Unnamed: 0,MolWt,FpDensityMorgan1,PEOE_VSA7,BCUT2D_CHGLO,VSA_EState4,MinPartialCharge,BalabanJ,MolLogP,TPSA,PEOE_VSA6,EState_VSA4,BCUT2D_LOGPLOW,FractionCSP3,SMR_VSA7,NumRotatableBonds,SMR_VSA10,NHOHCount,EState_VSA6,EState_VSA2,SlogP_VSA3,NumHAcceptors,SlogP_VSA1,RingCount,fr_allylic_oxid,"CC50, mM"
259,364.4380000000001,1.076923076923077,31.90776762083813,-2.49098595306962,0.6754411719666956,-0.4962254639717877,2.007751663316422,2.620500000000001,77.38000000000001,6.076020106833881,11.13655602176626,-2.545602097723053,0.6,29.34531026552336,4,0.0,2,27.39575969229421,5.917906046161393,4.736862953800049,6,14.21058886140015,3,1,823.1739942871725
260,322.376,1.391304347826087,43.53758618099674,-2.476945420176271,0.1287312872679948,-0.5042545866700948,1.922712396105073,3.286100000000002,58.92,12.14238717529549,11.13655602176626,-2.526513414808251,0.5555555555555556,35.41167733398498,2,0.0,2,19.05647133661384,18.08823950237131,4.736862953800049,4,4.736862953800049,3,1,930.5788200260562
261,364.4380000000001,1.115384615384615,25.84140055237652,-2.491587757112695,0.6038225731382749,-0.4964805337197596,2.037249112267169,2.620500000000001,77.38000000000001,6.076020106833881,5.573104530069267,-2.545867918233917,0.6,29.34531026552336,4,0.0,2,33.46212676075582,5.917906046161393,4.736862953800049,6,14.21058886140015,3,1,823.1739942871725
262,266.406,1.444444444444444,37.12971633063157,-2.48937706659041,-0.5717129629629627,-0.3896743414885138,1.821839909881013,3.765300000000003,29.46,19.41092589107824,25.18037091493942,-2.50938720156496,0.7333333333333333,22.38994410109044,1,11.33678587793474,1,11.33678587793474,12.20793277549661,4.736862953800049,3,0.0,3,0,424.1662130966011
263,278.3480000000001,1.3,44.89787188899037,-2.483868310942484,0.04652300117577923,-0.4636123133778307,1.904455842395352,2.49612,62.83000000000001,6.076020106833881,23.51442099074416,-2.544981407831648,0.625,35.30235361157525,1,0.0,2,0.0,18.125838821658,4.736862953800049,4,0.0,3,1,2884.846830081444
264,277.368,1.45,30.5953613843362,-2.37953863204526,0.4210636731544468,-0.4616975069440375,1.5762487729559,2.426200000000001,57.01000000000001,20.77121159907187,6.42082162292601,-2.379754387847292,0.8,12.65464014952908,4,5.969305287951849,0,11.00912300990973,22.90325261449371,16.07615654378445,5,0.0,3,0,607.8545187097332
265,325.4300000000001,1.363636363636364,30.5953613843362,-2.379987044640032,0.2479489612202903,-0.4616983009632141,1.551089218772882,2.829900000000001,63.68,32.53309654846299,29.50343792609361,-2.387039285906366,0.8125,0.0,4,28.87758167986676,0,0.0,52.76807569260288,14.32593732194369,5,0.0,3,0,116.7685831054297
266,293.451,1.19047619047619,62.44442348817477,-2.384532168332307,0.5022240619796535,-0.4608046848113849,1.543966287625237,3.476300000000003,29.54,27.6949487987625,31.34614652707395,-2.417973546483919,0.9444444444444444,0.0,3,5.969305287951849,0,0.0,17.48826214509693,9.53140013787187,3,0.0,3,0,93.71176985752403
267,280.412,1.3,30.5953613843362,-2.383440946531697,0.489852450239355,-0.4608046758503454,1.572252974847996,1.6496,41.57000000000001,20.77121159907187,38.5177532927377,-2.465977599029782,0.9375,0.0,3,5.969305287951849,1,0.0,17.48826214509693,9.53140013787187,4,5.316788604006331,3,0,102.7052857560607
268,234.3869999999999,1.117647058823529,49.85782625311424,-2.354440071072127,2.372361701625095,-0.2970923447291544,1.832879696255384,3.674500000000003,15.6,20.77121159907187,5.917906046161393,-2.348510431684866,0.9333333333333333,0.0,1,5.711685002770702,0,0.0,0.0,0.0,2,0.0,3,0,64.84973633462464
269,242.7499999999999,1.5625,30.5953613843362,-2.339083841488342,4.137920642794155,-0.2718009909065801,2.18179037617698,2.543600000000001,41.46,20.77121159907187,12.13250662569671,-2.339359099869582,0.8333333333333334,0.0,2,23.21980462235472,1,0.0,17.20217364371862,4.794537184071822,2,5.425791397110385,2,0,12.35834249910402
270,278.4400000000001,1.2,43.43700463018823,-2.345620195020521,2.298512656108255,-0.3930296672515065,1.556723916871498,2.730300000000001,35.83,20.77121159907187,44.93857491566371,-2.374533095178087,0.9411764705882353,0.0,3,5.711685002770702,1,0.0,6.103966387748303,0.0,3,0.0,3,0,1077.427534019775
271,173.212,1.5,6.923737199690624,-2.24708111179821,0.0,-0.4650265162203357,2.152038084520034,-0.1183000000000001,38.77,0.0,26.30327674085099,-2.395698843318224,0.875,0.0,3,5.969305287951849,0,0.0,5.969305287951849,14.26826309167192,4,0.0,1,0,981.4449178472871
272,159.185,1.545454545454545,0.0,-2.244715646880172,0.0,-0.4680527488582398,2.185320814424919,-0.5084000000000002,38.77,0.0,26.30327674085099,-2.393488263541614,0.8571428571428571,0.0,2,5.969305287951849,0,0.0,5.969305287951849,14.26826309167192,4,0.0,1,0,1884.576001809193
273,190.312,1.5,14.09534396535438,-2.200583754260972,0.0,-0.3651938149202391,2.116439833761282,0.5284,15.71,0.0,38.05685352031769,-2.318045906887799,1.0,0.0,3,11.76188494939112,0,0.0,0.0,4.736862953800049,4,0.0,1,0,188.1151180448639
274,231.405,1.133333333333333,6.42082162292601,-2.175920041331552,0.0,-0.3651946283060725,1.891413183794848,3.327300000000002,12.47,39.02784531432067,24.96734070849255,-2.251423867979347,1.0,0.0,7,11.76188494939112,0,0.0,0.0,4.736862953800049,3,0.0,1,0,94.20794026006578
275,195.287,1.230769230769231,12.13273413692322,-2.203512265227029,1.24712962962963,-0.3602465648507605,2.063713505251527,2.1714,12.47,18.19910120538483,24.96734070849255,-2.230561566910071,0.4,30.33183534230805,1,17.44927122407468,0,0.0,0.0,4.736862953800049,3,4.899909730850478,2,0,95.75748265355762
276,304.4780000000001,1.181818181818182,39.02784531432067,-2.647164184920874,1.188693909522283,-0.2982628780192885,1.636572515852608,3.311600000000002,23.55,32.42033623597502,32.0969316698117,-2.777198204242147,0.8421052631578947,11.64912463690315,5,5.783244946364939,0,0.0,10.82998093879356,4.794537184071822,3,0.0,4,2,178.0084077771939
